Phi (deg),Theta (deg),Freq (GHz),Gain (dB),S21 (dB)
-167,90,3.92,-16.042,-43.59
-167,90,4.24,-18.396,-47.42
-167,90,4.56,-11.026,-40.84
-167,90,4.88,-9.23999999999999,-39.37
-167,90,5.2,-8.86,-40.28
-167,90,5.52,-12.768,-43.05
-167,90,5.84,-12.422,-43.87
-167,90,6.16,-16.07,-48.11
-167,90,6.48,-15.186,-49.27
-167,90,6.8,-13.22,-46.72
-167,90,7.12,-18.036,-52.63
-167,90,7.44,-13.996,-48.33
-167,90,7.76,-16.608,-51.83
-167,90,8.08,-16.446,-51.25
-167,90,8.4,-19.79,-55.17
-167,90,8.72,-18.828,-56.13
-167,90,9.04,-23.034,-60.82
-167,90,9.36,-19.814,-57.88
-167,90,9.68,-24.97,-63.86
-167,90,10,-25.39,-64.46
-167,90,10.32,-20.462,-60.09
-167,90,10.64,-22.128,-62.14
-167,90,10.96,-24.136,-64.12
-167,90,11.28,-23.346,-63.79
-167,90,11.6,-22.85,-63.72
-167,90,11.92,-21.024,-62.15
-167,90,12.24,-20.694,-62.95
-167,90,12.56,-21.85,-65.92
-167,90,12.88,-25.096,-70.3
-167,90,13.2,-27.95,-74.73
-167,90,13.52,-25.822,-71.83
-167,90,13.84,-28.708,-76.19
-167,90,14.16,-24.386,-72.61
-167,90,14.48,-19.774,-71.6
-167,90,14.8,-23.91,-71.92
-167,90,15.12,-20.07,-66.5
-167,90,15.44,-27.026,-73.34
-167,90,15.76,-33.678,-80.87
-167,90,16.08,-24.642,-72.1
-167,90,16.4,-25.28,-75.09
-167,90,16.72,-28.398,-77.88
-167,90,17.04,-27.646,-78.9
-167,90,17.36,-28.496,-81.14
-167,90,17.68,-24.992,-78.07
-167,90,18,-20.96,-73.77
-166,90,2,-13.38,-35.17
-166,90,2.32,-12.166,-37.82
-166,90,2.64,-18.598,-47.31
-166,90,2.96,-4.878,-33.19
-166,90,3.28,-9.132,-39.15
-166,90,3.6,-12.14,-39.59
-166,90,3.92,-16.822,-44.37
-166,90,4.24,-16.556,-45.58
-166,90,4.56,-10.236,-40.05
-166,90,4.88,-9.34999999999999,-39.48
-166,90,5.2,-9.02,-40.44
-166,90,5.52,-12.898,-43.18
-166,90,5.84,-12.412,-43.86
-166,90,6.16,-15.48,-47.52
-166,90,6.48,-14.516,-48.6
-166,90,6.8,-13.6,-47.1
-166,90,7.12,-17.646,-52.24
-166,90,7.44,-14.746,-49.08
-166,90,7.76,-16.408,-51.63
-166,90,8.08,-16.956,-51.76
-166,90,8.4,-17.47,-52.85
-166,90,8.72,-18.738,-56.04
-166,90,9.04,-22.254,-60.04
-166,90,9.36,-20.234,-58.3
-166,90,9.68,-18.98,-57.87
-166,90,10,-23.35,-62.42
-166,90,10.32,-23.382,-63.01
-166,90,10.64,-22.798,-62.81
-166,90,10.96,-21.826,-61.81
-166,90,11.28,-22.406,-62.85
-166,90,11.6,-26,-66.87
-166,90,11.92,-20.974,-62.1
-166,90,12.24,-23.454,-65.71
-166,90,12.56,-23.56,-67.63
-166,90,12.88,-22.776,-67.98
-166,90,13.2,-30.1,-76.88
-166,90,13.52,-30.712,-76.72
-166,90,13.84,-24.128,-71.61
-166,90,14.16,-23.486,-71.71
-166,90,14.48,-23.214,-75.04
-166,90,14.8,-21.77,-69.78
-166,90,15.12,-37.2,-83.63
-166,90,15.44,-26.286,-72.6
-166,90,15.76,-33.588,-80.78
-166,90,16.08,-30.222,-77.68
